id,product_name,price,quantity_in_stock,technical,category,release_date,weight,ask?
926,Notebook Lenovo,1424.84,240,Tagtune,Notebooks,3/28/2024,753.75,FALSE
927,Microsoft Surface,1416.18,138,Zoombeat,Notebooks,1/1/2024,779.71,FALSE
928,Notebook Dell,877.54,25,Jaxspan,Notebooks,1/26/2024,718.44,FALSE
929,Notebook HP,1325.08,719,Oyoloo,Notebooks,1/2/2024,916.85,FALSE
930,Notebook HP,1088.71,6,Dabvine,Notebooks,3/18/2024,742.46,FALSE
931,Notebook Lenovo,1022.98,525,Wordware,Notebooks,1/13/2024,1195.0,FALSE
932,Microsoft Surface,886.26,567,Yata,Notebooks,1/1/2024,912.52,FALSE
933,MacBook Pro,1333.77,898,Avamm,Notebooks,3/7/2024,1117.86,FALSE
934,Microsoft Surface,1086.54,786,Tagtune,Notebooks,2/28/2024,1183.4,FALSE
935,Microsoft Surface,1179.67,796,Yozio,Notebooks,1/8/2024,881.74,FALSE
936,Notebook Acer,1153.48,259,Skivee,Notebooks,3/12/2024,701.68,TRUE
937,Notebook Acer,1181.02,735,Livefish,Notebooks,1/9/2024,778.67,TRUE
938,Notebook Acer,1066.44,804,Ainyx,Notebooks,2/9/2024,1078.49,TRUE
939,MacBook Pro,993.74,523,Izio,Notebooks,1/6/2024,1089.94,FALSE
940,Microsoft Surface,1113.95,670,Trilia,Notebooks,3/26/2024,1169.62,FALSE
941,Notebook Acer,1071.67,542,Flashspan,Notebooks,3/1/2024,806.6,TRUE
942,Notebook Lenovo,1207.11,32,Babbleset,Notebooks,2/24/2024,707.32,FALSE
943,MacBook Pro,1227.01,735,Eadel,Notebooks,1/14/2024,939.06,FALSE
944,Notebook Acer,947.53,20,Zoombox,Notebooks,2/2/2024,887.58,FALSE
945,Notebook HP,1039.83,16,Riffwire,Notebooks,3/24/2024,1012.13,FALSE
946,Microsoft Surface,835.63,151,Yabox,Notebooks,1/9/2024,1179.37,FALSE
947,Microsoft Surface,872.55,757,Photolist,Notebooks,3/23/2024,1064.08,FALSE
948,Notebook Lenovo,1238.96,222,Feedfire,Notebooks,3/7/2024,869.11,TRUE
949,Notebook Lenovo,1036.46,641,Twitterworks,Notebooks,2/19/2024,1074.8,FALSE
950,Notebook Acer,961.22,937,Jabbersphere,Notebooks,1/1/2024,1016.64,TRUE
951,Notebook HP,1433.93,355,Riffpedia,Notebooks,1/15/2024,874.41,FALSE
952,Notebook Acer,884.13,295,Oyonder,Notebooks,2/15/2024,1048.56,TRUE
953,Notebook HP,1172.13,773,Browsecat,Notebooks,1/27/2024,878.66,TRUE
954,Notebook Dell,1427.68,211,Dablist,Notebooks,2/26/2024,1087.08,TRUE
955,Notebook Lenovo,1357.52,45,Topicstorm,Notebooks,3/11/2024,1131.12,FALSE
956,MacBook Pro,919.8,839,Realbuzz,Notebooks,2/11/2024,851.62,FALSE
957,MacBook Pro,1168.39,253,Roodel,Notebooks,2/5/2024,944.12,FALSE
958,Notebook Lenovo,958.91,191,Yotz,Notebooks,3/17/2024,1061.47,TRUE
959,Notebook Dell,1405.63,835,Kaymbo,Notebooks,1/18/2024,780.53,TRUE
960,Notebook HP,1119.66,947,Wordware,Notebooks,1/29/2024,806.33,FALSE
961,Notebook Lenovo,1256.26,139,Centizu,Notebooks,1/1/2024,937.86,FALSE
962,MacBook Pro,1385.67,396,Geba,Notebooks,1/27/2024,731.99,FALSE
963,Notebook Acer,1014.33,819,Kaymbo,Notebooks,3/28/2024,1074.43,FALSE
964,Notebook Dell,1191.6,30,Cogilith,Notebooks,2/5/2024,1150.78,TRUE
965,Notebook Acer,918.12,261,Eamia,Notebooks,1/9/2024,771.8,FALSE
966,Notebook Dell,878.67,73,Skaboo,Notebooks,2/21/2024,702.66,TRUE
967,MacBook Pro,973.3,874,Trilith,Notebooks,3/12/2024,836.72,FALSE
968,Notebook Dell,874.34,104,Fivechat,Notebooks,2/25/2024,1170.66,FALSE
969,MacBook Pro,1034.17,28,Gabtune,Notebooks,2/8/2024,1027.61,FALSE
970,MacBook Pro,1095.76,948,Ooba,Notebooks,2/28/2024,840.74,TRUE
971,Notebook Acer,959.15,709,Ooba,Notebooks,2/20/2024,960.85,TRUE
972,Notebook Dell,1411.33,817,Livepath,Notebooks,3/27/2024,1188.35,FALSE
973,MacBook Pro,1185.28,75,Zooveo,Notebooks,3/9/2024,1030.58,FALSE
974,Notebook Lenovo,1482.23,772,Skiptube,Notebooks,3/9/2024,811.6,FALSE
975,Notebook Lenovo,854.84,607,Gevee,Notebooks,1/22/2024,841.46,TRUE
976,Microsoft Surface,1444.33,184,Innotype,Notebooks,2/10/2024,1086.18,TRUE
977,Notebook HP,862.46,337,Kayveo,Notebooks,1/14/2024,713.86,TRUE
978,Notebook HP,820.13,751,Myworks,Notebooks,1/21/2024,950.71,FALSE
979,Notebook Lenovo,937.6,267,Mycat,Notebooks,2/16/2024,999.18,FALSE
980,Notebook Lenovo,1272.46,251,Roombo,Notebooks,1/29/2024,1064.97,FALSE
981,Microsoft Surface,1353.57,59,Divape,Notebooks,3/2/2024,897.23,TRUE
982,MacBook Pro,1228.51,455,Yotz,Notebooks,2/1/2024,774.08,TRUE
983,Microsoft Surface,1275.99,44,Brightbean,Notebooks,3/30/2024,869.27,TRUE
984,Notebook Dell,1424.97,272,Yabox,Notebooks,2/29/2024,1082.41,TRUE
985,Notebook HP,883.63,538,Quatz,Notebooks,2/18/2024,837.63,TRUE
986,Notebook Lenovo,1494.98,903,Skiba,Notebooks,1/4/2024,1005.5,TRUE
987,Notebook Dell,1121.24,803,Oyonder,Notebooks,2/25/2024,1025.83,FALSE
988,Notebook Lenovo,1397.21,657,Flashspan,Notebooks,3/25/2024,898.34,FALSE
989,Notebook Lenovo,921.86,698,Zava,Notebooks,1/19/2024,714.47,TRUE
990,Notebook Acer,1148.61,748,Edgeify,Notebooks,1/28/2024,864.45,FALSE
991,Notebook Dell,879.65,121,Muxo,Notebooks,2/14/2024,933.19,FALSE
992,Notebook Dell,1039.11,132,Edgetag,Notebooks,2/17/2024,1003.61,TRUE
993,Notebook HP,823.61,301,Tazzy,Notebooks,1/24/2024,1149.71,TRUE
994,Microsoft Surface,1461.0,73,Thoughtbeat,Notebooks,1/19/2024,749.17,FALSE
995,Notebook HP,832.75,112,Meezzy,Notebooks,1/8/2024,1002.93,FALSE
996,Notebook Dell,993.37,530,Trupe,Notebooks,3/13/2024,960.59,TRUE
997,Notebook Dell,1106.43,769,Tagcat,Notebooks,2/2/2024,824.3,FALSE
998,Notebook Acer,1420.0,579,Geba,Notebooks,3/1/2024,743.19,FALSE
999,MacBook Pro,887.74,210,Jetpulse,Notebooks,1/14/2024,756.04,FALSE
1000,Notebook HP,1491.51,192,Youopia,Notebooks,2/15/2024,1077.57,FALSE
