,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
8120,5118490,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14814,-492,1,0,0,0,Laborers,2.0,0
8121,5118494,M,Y,Y,1,337500.0,Working,Higher education,Married,House / apartment,-11494,-1861,1,1,1,1,Managers,3.0,0
8122,5118496,F,N,N,0,67500.0,State servant,Secondary / secondary special,Separated,House / apartment,-18926,-11603,1,0,1,0,,1.0,0
8123,5118499,F,N,Y,0,193500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18787,-857,1,0,0,0,Cleaning staff,2.0,0
8124,5118517,M,Y,N,0,337500.0,Working,Higher education,Married,House / apartment,-13434,-2471,1,1,0,0,Managers,2.0,0
8125,5118518,F,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-12448,-461,1,0,1,0,Core staff,4.0,1
8126,5118520,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190,-523,1,0,0,0,,2.0,0
8127,5118529,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12446,-645,1,0,0,0,Core staff,2.0,0
8128,5118534,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22032,-826,1,0,0,0,Laborers,2.0,0
8129,5118535,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15749,-6367,1,1,1,0,Cleaning staff,3.0,0
8130,5118542,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-18132,-1039,1,0,1,0,Laborers,2.0,0
8131,5118543,F,N,N,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-18484,-3932,1,1,0,0,High skill tech staff,2.0,0
8132,5118550,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15813,-1345,1,0,0,0,Laborers,3.0,0
8133,5118552,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-18481,-1800,1,0,0,0,Laborers,1.0,1
8134,5118555,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16849,-2896,1,0,1,0,Cooking staff,1.0,0
8135,5118561,F,Y,Y,0,180000.0,Working,Higher education,Married,Co-op apartment,-10826,-949,1,0,0,0,Sales staff,2.0,0
8136,5118566,F,N,Y,2,147150.0,State servant,Secondary / secondary special,Married,House / apartment,-13853,-3261,1,0,0,0,Managers,4.0,0
8137,5118567,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18650,-1892,1,0,0,0,Laborers,1.0,0
8138,5118575,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11490,-826,1,1,0,0,Drivers,1.0,0
8139,5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13052,-1741,1,0,0,0,Laborers,2.0,0
8140,5118582,F,N,N,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12217,-2349,1,1,0,0,,3.0,0
8141,5118591,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-16127,-8497,1,0,1,0,,2.0,0
8142,5118594,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8836,-1192,1,0,1,0,Low-skill Laborers,2.0,0
8143,5118597,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16854,-5179,1,1,0,0,Managers,2.0,0
8144,5118600,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16606,-3506,1,0,0,0,Managers,2.0,0
8145,5118602,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-11524,-1892,1,1,1,0,Sales staff,3.0,0
8146,5118609,F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10205,-308,1,1,1,0,Sales staff,1.0,1
8147,5118614,F,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-12622,-1800,1,0,0,0,Laborers,4.0,0
8148,5118615,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19284,-765,1,1,0,0,High skill tech staff,2.0,0
8149,5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15770,-5209,1,0,0,0,Sales staff,1.0,0
8150,5118619,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-11020,-523,1,0,0,0,Core staff,1.0,0
8151,5118630,F,N,N,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14619,-918,1,0,0,0,Core staff,3.0,0
8152,5118631,F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10740,-857,1,1,0,0,,2.0,0
8153,5118632,F,N,N,0,117000.0,Working,Secondary / secondary special,Widow,House / apartment,-22720,-918,1,0,0,0,Cleaning staff,1.0,0
8154,5118637,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,-23392,-1921,1,0,1,0,Core staff,2.0,0
8155,5118644,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10065,-492,1,1,0,0,Cooking staff,3.0,1
8156,5118645,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16250,-2440,1,0,0,0,,2.0,0
8157,5118647,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,-10425,-2745,1,0,0,0,Core staff,3.0,1
8158,5125120,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21720,365243,1,0,0,1,,1.0,0
8159,5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16098,-1868,1,1,1,0,Managers,1.0,0
8160,5125129,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17279,-195,1,1,1,0,Accountants,2.0,0
8161,5125133,F,N,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,-17196,-560,1,1,0,0,Core staff,1.0,0
8162,5125140,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22936,365243,1,0,0,0,,2.0,0
8163,5125143,F,N,Y,0,72000.0,Pensioner,Lower secondary,Married,House / apartment,-23316,365243,1,0,0,0,,2.0,0
8164,5125145,M,Y,Y,2,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15901,-287,1,0,1,0,Laborers,4.0,0
8165,5125147,M,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-12302,-2539,1,0,0,0,Drivers,1.0,0
8166,5125148,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-15201,-3544,1,0,0,0,Laborers,2.0,0
8167,5125154,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,0
8168,5125170,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-13495,-2174,1,1,1,0,Drivers,4.0,0
8169,5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023,-438,1,0,0,0,Laborers,2.0,0
8170,5125175,F,N,Y,2,157500.0,State servant,Higher education,Married,House / apartment,-9958,-987,1,1,1,0,Core staff,4.0,0
8171,5125177,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17384,-1138,1,0,0,0,Cooking staff,4.0,0
8172,5125181,F,Y,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-11589,-73,1,0,1,1,Core staff,2.0,0
8173,5125184,M,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15401,-3878,1,0,1,0,Laborers,2.0,0
8174,5125186,F,N,Y,0,139500.0,State servant,Higher education,Married,House / apartment,-21017,-895,1,1,1,0,,2.0,0
8175,5125190,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17523,-4152,1,1,0,0,,2.0,0
8176,5125196,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,0
8177,5125209,M,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9511,-803,1,0,0,0,,1.0,0
8178,5125212,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23176,365243,1,0,0,0,,1.0,0
8179,5125214,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,0
8180,5125220,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,0
8181,5125225,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,0
8182,5125238,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-15948,-987,1,0,0,0,Laborers,2.0,0
8183,5125239,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15377,-3544,1,1,1,0,Cleaning staff,3.0,0
8184,5125242,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-23556,-165,1,0,0,0,Private service staff,2.0,0
8185,5125244,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,0
8186,5125251,M,Y,N,1,337500.0,State servant,Higher education,Married,House / apartment,-12794,-3574,1,0,0,0,,3.0,0
8187,5125257,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-15317,-1656,1,0,0,0,High skill tech staff,2.0,1
8188,5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-15423,-1200,1,1,1,0,,2.0,0
8189,5125264,F,N,Y,0,103500.0,Commercial associate,Higher education,Civil marriage,With parents,-9088,-2174,1,0,0,0,,2.0,0
8190,5125269,M,Y,Y,0,157500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11437,-379,1,0,0,0,,1.0,0
8191,5125270,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,0
8192,5125275,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,0
8193,5125286,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,0
8194,5125293,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,0
8195,5125297,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20846,365243,1,0,0,0,,2.0,0
8196,5125306,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10037,-1078,1,0,0,0,Managers,1.0,0
8197,5125308,M,N,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,0
8198,5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20874,-2722,1,0,0,0,,2.0,0
8199,5125326,F,Y,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10018,-379,1,0,1,0,Sales staff,2.0,0
8200,5125328,M,Y,Y,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,0
8201,5125338,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17291,-5278,1,0,0,0,Managers,2.0,0
8202,5125342,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22332,365243,1,0,0,0,,1.0,0
8203,5125348,F,N,Y,0,157500.0,Working,Incomplete higher,Single / not married,House / apartment,-8067,-165,1,0,0,0,Core staff,1.0,0
8204,5125350,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005,-683,1,0,0,0,High skill tech staff,1.0,0
8205,5125356,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,0
8206,5125372,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21871,365243,1,0,0,0,,1.0,0
8207,5125384,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22131,365243,1,0,0,0,,2.0,0
8208,5125387,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,0
8209,5125393,M,Y,N,0,292500.0,Working,Higher education,Married,House / apartment,-18115,-713,1,0,0,0,Managers,2.0,0
8210,5125397,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,0
8211,5125402,F,N,Y,1,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9322,-1291,1,0,0,1,,2.0,1
8212,5125410,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15226,-2995,1,0,0,0,Laborers,2.0,0
8213,5125412,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11398,-1687,1,0,0,0,Core staff,3.0,1
8214,5125413,M,Y,Y,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,1
8215,5125422,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15114,-560,1,0,0,0,Sales staff,2.0,0
8216,5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344,-864,1,0,0,1,Core staff,3.0,0
8217,5125429,F,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,-22022,-12949,1,0,0,0,Core staff,1.0,0
8218,5125431,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-13128,-1048,1,0,0,0,Laborers,2.0,0
8219,5125437,M,Y,Y,1,810000.0,Commercial associate,Higher education,Married,House / apartment,-18365,-4456,1,1,1,1,,3.0,1
8220,5125447,F,N,Y,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,0
8221,5125457,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11097,-1595,1,1,0,0,Managers,3.0,0
8222,5125460,F,N,N,1,112500.0,Working,Higher education,Married,House / apartment,-10853,-287,1,0,0,1,Core staff,3.0,0
8223,5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,0
8224,5125471,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,-17437,-1748,1,0,0,0,,3.0,0
8225,5125474,F,Y,Y,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,-13130,-3117,1,0,1,0,Private service staff,2.0,0
8226,5125476,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20661,365243,1,0,0,0,,2.0,0
8227,5125481,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18253,-1595,1,1,1,0,Laborers,2.0,0
8228,5125482,F,N,Y,0,58500.0,Pensioner,Higher education,Married,House / apartment,-20657,365243,1,0,0,0,,2.0,0
8229,5125487,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,0
8230,5125495,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-15975,-2417,1,0,1,0,Managers,2.0,0
8231,5125500,M,Y,N,0,112500.0,Commercial associate,Higher education,Married,With parents,-13461,-652,1,0,1,0,Core staff,2.0,0
8232,5125501,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20911,365243,1,0,0,0,,2.0,0
8233,5125508,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,1
8234,5125523,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,0
8235,5125530,F,Y,N,0,58500.0,Pensioner,Lower secondary,Married,House / apartment,-23377,365243,1,0,0,0,,2.0,0
8236,5125533,F,N,N,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-18587,-195,1,1,0,0,Cleaning staff,2.0,0
8237,5125535,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19138,-1291,1,1,0,0,Managers,2.0,0
8238,5125536,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14507,-4213,1,1,1,0,Laborers,3.0,0
8239,5125539,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2.0,0
8240,5125543,M,Y,N,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,0
8241,5125548,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,1,0,1,0,Managers,2.0,1
8242,5125553,F,N,N,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,0
8243,5125559,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9811,-2814,1,1,0,0,Laborers,2.0,1
8244,5125561,F,N,N,3,135000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-13687,-1017,1,1,0,0,Core staff,5.0,0
8245,5125562,M,Y,N,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-10325,-3026,1,1,0,0,,2.0,0
8246,5125577,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11226,-379,1,0,1,0,,2.0,0
8247,5125579,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17832,-134,1,1,1,0,Laborers,1.0,0
8248,5125584,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22571,365243,1,0,1,0,,2.0,0
8249,5125593,F,N,N,0,157500.0,Working,Incomplete higher,Separated,House / apartment,-11404,-1868,1,0,1,0,,1.0,0
8250,5125597,F,N,N,0,90000.0,Working,Higher education,Single / not married,With parents,-8594,-195,1,1,0,0,Secretaries,1.0,1
8251,5125599,F,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,0
8252,5125605,F,N,Y,1,243000.0,State servant,Higher education,Separated,House / apartment,-16910,-379,1,0,0,0,Managers,2.0,0
8253,5125607,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-15607,-3240,1,1,1,1,High skill tech staff,1.0,1
8254,5125609,M,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,0
8255,5125613,F,N,N,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,0
8256,5125620,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,0
8257,5125628,F,N,N,1,198000.0,Working,Secondary / secondary special,Married,House / apartment,-9919,-1200,1,1,1,0,Cooking staff,3.0,0
8258,5125630,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18503,-379,1,1,1,0,,2.0,1
8259,5125635,M,N,N,1,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-15437,-7835,1,0,1,0,,3.0,0
8260,5125640,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12088,-3574,1,1,1,0,Laborers,2.0,1
8261,5125643,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-17380,-2875,1,1,1,0,Sales staff,1.0,0
8262,5125650,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22655,365243,1,0,0,0,,2.0,0
8263,5125653,F,Y,Y,0,175500.0,Commercial associate,Higher education,Married,House / apartment,-16833,-3635,1,0,0,1,,2.0,1
8264,5125655,M,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,0
8265,5125661,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,0
8266,5125674,F,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13387,-1991,1,0,0,0,Realty agents,1.0,0
8267,5125678,F,N,N,0,337500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18080,-1718,1,1,0,0,Managers,2.0,0
8268,5125682,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,0
8269,5125693,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,0
8270,5125702,F,Y,Y,1,207000.0,Working,Higher education,Married,House / apartment,-10791,-2478,1,0,1,1,Accountants,3.0,0
8271,5125707,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,0
8272,5125721,M,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-22111,-2325,1,1,1,0,Drivers,2.0,0
8273,5125723,F,N,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-13404,-591,1,0,1,0,Managers,3.0,0
8274,5125725,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22902,-14775,1,0,0,0,High skill tech staff,2.0,1
8275,5125727,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,-13058,-3329,1,0,1,0,,3.0,1
8276,5125734,F,Y,Y,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,0
8277,5125744,M,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,With parents,-10450,-1779,1,0,1,0,,1.0,0
8278,5125747,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20590,365243,1,0,0,0,,2.0,0
8279,5125749,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-20064,-3360,1,1,1,0,Sales staff,2.0,0
8280,5125752,F,Y,Y,1,292500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-13777,-348,1,1,1,0,Accountants,2.0,0
8281,5125754,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12625,-1261,1,0,0,1,Drivers,3.0,0
8282,5125764,M,Y,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13030,-1626,1,0,1,0,Laborers,3.0,0
8283,5125766,F,N,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15823,-1656,1,0,0,0,Cleaning staff,2.0,0
8284,5125768,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16466,-2083,1,0,0,0,Sales staff,3.0,1
8285,5125770,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,0
8286,5125796,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15575,-2448,1,0,1,0,,2.0,0
8287,5125797,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17038,-925,1,1,1,0,Core staff,2.0,1
8288,5125803,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-18340,-2052,1,0,0,1,Laborers,1.0,1
8289,5125809,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14295,-2083,1,1,1,0,Laborers,1.0,0
8290,5125815,F,Y,N,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-19783,-5521,1,1,1,0,Managers,2.0,0
8291,5125819,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-11221,-4244,1,1,1,0,Laborers,4.0,0
8292,5125826,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11613,-4031,1,0,1,0,Laborers,2.0,0
8293,5125831,M,N,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11625,-195,1,0,0,1,Sales staff,1.0,0
8294,5125834,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18390,-2448,1,0,0,0,,2.0,0
8295,5125836,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,-11864,-1748,1,0,1,0,IT staff,2.0,0
8296,5125846,F,N,N,0,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17960,-1626,1,1,0,0,Cleaning staff,1.0,0
8297,5125859,M,Y,N,0,382500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15215,-1534,1,0,1,0,Managers,2.0,1
8298,5125862,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14416,-104,1,1,0,0,,3.0,0
8299,5125863,M,Y,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9053,-165,1,0,0,1,,1.0,0
8300,5125867,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20546,-11183,1,0,1,1,,2.0,0
8301,5125874,M,Y,Y,1,270000.0,Commercial associate,Higher education,Separated,House / apartment,-15182,-226,1,0,0,1,High skill tech staff,2.0,0
8302,5125875,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-8678,-318,1,0,0,0,Laborers,1.0,0
8303,5125876,F,Y,Y,2,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11542,-1169,1,0,0,1,Sales staff,4.0,0
8304,5125884,M,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-11762,-3452,1,1,0,1,Laborers,2.0,0
8305,5125888,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-18531,-925,1,0,1,0,High skill tech staff,2.0,0
8306,5125896,F,Y,Y,0,675000.0,Pensioner,Higher education,Married,House / apartment,-21721,365243,1,0,0,0,,2.0,1
8307,5125901,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-19039,-3240,1,0,0,0,Cleaning staff,2.0,1
8308,5125905,M,N,Y,0,517500.0,Commercial associate,Higher education,Single / not married,House / apartment,-10635,-287,1,0,0,0,Core staff,1.0,0
8309,5125909,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13485,-3756,1,0,0,0,Sales staff,2.0,1
8310,5125914,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11615,-2936,1,0,0,0,Sales staff,2.0,0
8311,5125924,F,N,Y,0,166500.0,Working,Incomplete higher,Single / not married,House / apartment,-9165,-348,1,0,0,0,High skill tech staff,1.0,0
8312,5125926,F,Y,Y,0,540000.0,Commercial associate,Higher education,Separated,House / apartment,-19347,-104,1,0,1,1,,1.0,0
8313,5125927,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11729,-652,1,0,0,0,Laborers,3.0,0
8314,5125932,M,N,Y,0,360000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-16502,-2844,1,0,0,0,Managers,2.0,0
8315,5125933,M,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12091,-134,1,0,0,0,Laborers,1.0,0
8316,5125934,F,N,Y,2,135000.0,Commercial associate,Lower secondary,Civil marriage,With parents,-9862,-1868,1,1,0,0,Sales staff,4.0,1
