,ID,Calificacion
42362,5139578,1
42363,5139579,0
42364,5139580,0
42365,5139581,0
42366,5139582,0
42367,5139583,0
42368,5139604,1
42369,5139606,1
42370,5139608,1
42371,5139609,1
42372,5139648,0
42373,5139649,0
42374,5139650,0
42375,5139651,0
42376,5139652,0
42377,5139653,0
42378,5139657,0
42379,5139658,0
42380,5139659,0
42381,5139660,0
42382,5139661,0
42383,5139662,0
42384,5139663,0
42385,5139664,0
42386,5139669,0
42387,5139671,0
42388,5139674,0
42389,5139675,0
42390,5139676,0
42391,5139677,0
42392,5139678,0
42393,5139680,0
42394,5139681,0
42395,5139682,0
42396,5139683,0
42397,5139684,0
42398,5139685,0
42399,5139690,0
42400,5139691,1
42401,5139692,0
42402,5139693,0
42403,5139694,0
42404,5139695,0
42405,5139702,0
42406,5139703,0
42407,5139704,0
42408,5139705,0
42409,5139715,0
42410,5139717,0
42411,5139718,0
42412,5139721,0
42413,5139722,0
42414,5139723,0
42415,5139728,0
42416,5139729,0
42417,5139730,0
42418,5139731,0
42419,5139733,0
42420,5139735,1
42421,5139739,0
42422,5139740,1
42423,5139748,0
42424,5139749,0
42425,5139752,0
42426,5139757,1
42427,5139758,1
42428,5139759,1
42429,5139760,1
42430,5139761,1
42431,5139762,1
42432,5139764,1
42433,5139765,0
42434,5139776,0
42435,5139777,0
42436,5139779,0
42437,5139780,0
42438,5139781,0
42439,5139793,0
42440,5139796,0
42441,5139797,0
42442,5139798,0
42443,5139804,1
42444,5139806,1
42445,5139807,1
42446,5139811,0
42447,5139812,0
42448,5139813,0
42449,5139814,0
42450,5139815,0
42451,5139816,0
42452,5139817,0
42453,5139818,0
42454,5139819,0
42455,5139820,0
42456,5139821,0
42457,5139822,0
42458,5139823,0
42459,5139844,0
42460,5139845,0
42461,5139846,0
42462,5139847,0
42463,5139848,0
42464,5139849,0
42465,5139856,1
42466,5139857,1
42467,5139859,0
42468,5139873,0
42469,5139874,1
42470,5139877,0
42471,5139878,0
42472,5139879,1
42473,5139880,0
42474,5139881,0
42475,5139882,0
42476,5139883,0
42477,5139884,0
42478,5139886,0
42479,5139888,0
42480,5139890,0
42481,5139891,0
42482,5139892,0
42483,5139893,0
42484,5139897,0
42485,5139898,0
42486,5139899,0
42487,5139900,0
42488,5139901,0
42489,5139902,0
42490,5139904,0
42491,5139911,0
42492,5139912,0
42493,5139913,0
42494,5139914,0
42495,5139916,0
42496,5139917,0
42497,5139922,0
42498,5139923,0
42499,5139924,0
42500,5139925,0
42501,5139928,0
42502,5139929,0
42503,5139930,0
42504,5139931,0
42505,5139932,0
42506,5139933,0
42507,5139934,0
42508,5139946,0
42509,5139947,0
42510,5139948,0
42511,5139949,0
42512,5139950,0
42513,5139951,0
42514,5139952,0
42515,5139953,1
42516,5139954,0
42517,5139955,0
42518,5139956,0
42519,5139957,1
42520,5139958,0
42521,5139959,1
42522,5139961,1
42523,5139962,0
42524,5139963,0
42525,5139964,0
42526,5139965,0
42527,5139966,0
42528,5139972,0
42529,5139973,0
42530,5139975,1
42531,5139976,0
42532,5139981,0
42533,5139982,0
42534,5139983,0
42535,5139984,0
42536,5139985,0
42537,5139986,0
42538,5139987,0
42539,5139988,0
42540,5139989,0
42541,5139990,0
42542,5139991,0
42543,5139993,0
42544,5139994,0
42545,5139995,0
42546,5139996,0
42547,5139997,0
42548,5139998,0
42549,5140003,0
42550,5140012,0
42551,5140013,0
42552,5140014,0
42553,5140015,0
42554,5140016,0
42555,5140017,0
42556,5140018,0
42557,5140019,1
42558,5140020,0
42559,5140021,0
42560,5140022,0
42561,5140027,0
42562,5140046,0
42563,5140050,0
42564,5140057,0
42565,5140061,0
42566,5140063,0
42567,5140064,0
42568,5140065,0
42569,5140066,0
42570,5140067,0
42571,5140068,0
42572,5140069,0
42573,5140070,0
42574,5140074,0
42575,5140075,1
42576,5140076,1
42577,5140077,0
42578,5140078,0
42579,5140079,0
42580,5140089,0
42581,5140090,0
42582,5140091,0
42583,5140092,0
42584,5140093,0
42585,5140094,0
42586,5140095,0
42587,5140096,0
42588,5140097,0
42589,5140098,0
42590,5140099,0
42591,5140100,0
42592,5140101,0
42593,5140102,0
42594,5140103,0
42595,5140104,0
42596,5140105,0
42597,5140106,0
42598,5140107,0
42599,5140108,0
42600,5140109,0
42601,5140110,0
42602,5140111,0
42603,5140112,0
42604,5140113,1
42605,5140114,0
42606,5140115,0
42607,5140116,1
42608,5140119,0
42609,5140120,0
42610,5140121,0
42611,5140122,0
42612,5140123,0
42613,5140124,0
42614,5140125,1
42615,5140126,0
42616,5140127,0
42617,5140128,0
42618,5140131,0
42619,5140135,0
42620,5140138,1
42621,5140139,0
42622,5140141,0
42623,5140160,0
42624,5140161,0
42625,5140162,0
42626,5140163,0
42627,5140168,1
42628,5140169,0
42629,5140176,0
42630,5140178,0
42631,5140179,0
42632,5140180,0
42633,5140183,0
42634,5140190,0
42635,5140191,0
42636,5140192,0
42637,5142085,0
42638,5142086,0
42639,5142087,0
42640,5142089,0
42641,5142090,0
42642,5142091,0
42643,5142092,0
42644,5142093,0
42645,5142094,0
42646,5142095,0
42647,5142096,0
42648,5142097,0
42649,5142098,1
42650,5142099,0
42651,5142100,1
42652,5142101,0
42653,5142102,0
42654,5142103,0
42655,5142104,0
42656,5142105,0
42657,5142106,0
42658,5142107,0
42659,5142108,0
42660,5142109,0
42661,5142112,0
42662,5142113,0
42663,5142114,0
42664,5142116,0
42665,5142117,0
42666,5142118,0
42667,5142119,0
42668,5142120,0
42669,5142125,0
42670,5142126,0
42671,5142127,0
42672,5142128,0
42673,5142129,0
42674,5142130,0
42675,5142131,0
42676,5142133,0
42677,5142134,0
42678,5142136,0
42679,5142137,1
42680,5142138,0
42681,5142139,0
42682,5142141,1
42683,5142142,0
42684,5142143,1
42685,5142144,0
42686,5142147,1
42687,5142148,0
42688,5142149,0
42689,5142150,1
42690,5142152,0
42691,5142153,1
42692,5142154,0
42693,5142155,0
42694,5142156,0
42695,5142157,0
42696,5142158,0
42697,5142159,0
42698,5142160,0
42699,5142161,0
42700,5142162,1
42701,5142163,0
42702,5142164,0
42703,5142165,0
42704,5142166,0
42705,5142167,0
42706,5142168,0
42707,5142169,0
42708,5142170,0
42709,5142171,0
42710,5142172,0
42711,5142173,1
42712,5142174,1
42713,5142175,1
42714,5142177,1
42715,5142178,1
42716,5142179,0
42717,5142180,0
42718,5142183,1
42719,5142184,1
42720,5142185,1
42721,5142186,0
42722,5142188,0
42723,5142189,0
42724,5142190,0
42725,5142193,0
42726,5142194,0
42727,5142195,0
42728,5142196,0
42729,5142197,0
42730,5142198,0
42731,5142199,0
42732,5142200,1
42733,5142203,0
42734,5142207,0
42735,5142210,0
42736,5142211,0
42737,5142212,0
42738,5142213,0
42739,5142214,0
42740,5142215,0
42741,5142216,0
42742,5142217,0
42743,5142218,0
42744,5142219,0
42745,5142220,0
42746,5142221,0
42747,5142222,0
42748,5142223,0
42749,5142224,0
42750,5142225,0
42751,5142226,0
42752,5142228,0
42753,5142229,0
42754,5142231,0
42755,5142232,0
42756,5142233,0
42757,5142234,1
42758,5142236,1
42759,5142237,1
42760,5142238,0
42761,5142239,1
42762,5142240,1
42763,5142241,0
42764,5142242,0
42765,5142243,0
42766,5142244,0
42767,5142245,0
42768,5142246,0
42769,5142247,0
42770,5142248,0
42771,5142250,0
42772,5142251,0
42773,5142254,0
42774,5142255,0
42775,5142256,0
42776,5142259,0
42777,5142260,0
42778,5142261,0
42779,5142262,0
42780,5142263,0
42781,5142264,0
42782,5142265,0
42783,5142266,0
42784,5142267,0
42785,5142268,0
42786,5142269,1
42787,5142270,0
42788,5142271,0
42789,5142272,0
42790,5142273,0
42791,5142274,0
42792,5142275,0
42793,5142276,0
42794,5142277,0
42795,5142278,0
42796,5142279,0
42797,5142280,0
42798,5142281,0
42799,5142282,1
42800,5142283,1
42801,5142284,0
42802,5142285,0
42803,5142287,0
42804,5142288,0
42805,5142290,0
42806,5142291,0
42807,5142292,0
42808,5142293,0
42809,5142295,0
42810,5142297,0
42811,5142298,0
42812,5142300,0
42813,5142301,0
42814,5142302,1
42815,5142303,0
42816,5142304,0
42817,5142305,0
42818,5142306,0
42819,5142307,0
42820,5142308,0
42821,5142309,0
42822,5142310,0
42823,5142311,1
42824,5142312,1
42825,5142313,1
42826,5142314,0
42827,5142316,1
42828,5142319,0
42829,5142320,0
42830,5142321,0
42831,5142322,0
42832,5142323,0
42833,5142324,0
42834,5142325,0
42835,5142326,0
42836,5142327,0
42837,5142331,0
42838,5142332,0
42839,5142337,0
42840,5142338,0
42841,5142339,0
42842,5142340,0
42843,5142341,0
42844,5142342,0
42845,5142343,0
42846,5142347,0
42847,5142350,0
42848,5142351,0
42849,5142352,0
42850,5142353,0
42851,5142354,0
42852,5142355,0
42853,5142356,0
42854,5142357,0
42855,5142359,0
42856,5142360,0
42857,5142361,1
42858,5142362,1
42859,5142363,1
42860,5142364,0
42861,5142365,1
42862,5142366,0
42863,5142367,0
42864,5142368,0
42865,5142369,0
42866,5142370,0
42867,5142371,0
42868,5142372,0
42869,5142373,0
42870,5142374,0
42871,5142375,0
42872,5142376,0
42873,5142377,0
42874,5142378,0
42875,5142379,0
42876,5142380,0
42877,5142381,0
42878,5142382,0
42879,5142384,0
42880,5142385,0
42881,5142387,0
42882,5142388,0
42883,5142389,0
42884,5142390,0
42885,5142391,0
42886,5142392,0
42887,5142393,0
42888,5142395,0
42889,5142400,0
42890,5142401,0
42891,5142402,0
42892,5142403,1
42893,5142404,0
42894,5142405,0
42895,5142406,0
42896,5142407,0
42897,5142409,1
42898,5142410,0
42899,5142411,0
42900,5142412,0
42901,5142413,0
42902,5142416,0
42903,5142417,0
42904,5142418,0
42905,5142419,1
42906,5142420,0
42907,5142421,1
42908,5142422,1
42909,5142425,0
42910,5142426,0
42911,5142427,0
42912,5142428,0
42913,5142429,0
42914,5142430,0
42915,5142434,0
42916,5142435,0
42917,5142436,0
42918,5142437,0
42919,5142439,0
42920,5142440,0
42921,5142441,0
42922,5142445,0
42923,5142446,0
42924,5142447,0
42925,5142448,1
42926,5142449,0
42927,5142450,0
42928,5142451,0
42929,5142452,1
42930,5142453,0
42931,5142454,0
42932,5142455,0
42933,5142456,1
42934,5142458,1
42935,5142459,1
42936,5142461,0
42937,5142462,1
42938,5142463,1
42939,5142464,1
42940,5142465,0
42941,5142466,0
42942,5142467,0
42943,5142468,0
42944,5142469,0
42945,5142470,0
42946,5142471,0
42947,5142473,0
42948,5142474,0
42949,5142475,0
42950,5142476,0
42951,5142477,0
42952,5142478,0
42953,5142479,0
42954,5142480,0
42955,5142481,0
42956,5142482,0
42957,5142483,0
42958,5142484,0
42959,5142485,0
42960,5142486,0
42961,5142488,0
42962,5142489,1
42963,5142490,0
42964,5142491,0
42965,5142492,1
42966,5142493,0
42967,5142494,0
42968,5142495,0
42969,5142496,0
42970,5142497,0
42971,5142498,0
42972,5142499,0
42973,5142500,0
42974,5142501,0
42975,5142502,0
42976,5142505,0
42977,5142506,1
42978,5142507,0
42979,5142508,0
42980,5142509,0
42981,5142510,0
42982,5142511,0
42983,5142512,0
42984,5142513,0
42985,5142514,0
42986,5142515,0
42987,5142516,0
42988,5142517,1
42989,5142518,0
42990,5142520,0
42991,5142523,0
42992,5142526,0
42993,5142527,0
42994,5142528,0
42995,5142529,1
42996,5142530,0
42997,5142532,0
42998,5142534,0
42999,5142535,0
43000,5142536,0
43001,5142537,0
43002,5142538,1
43003,5142543,0
43004,5142546,0
43005,5142547,1
43006,5142548,0
43007,5142549,0
43008,5142550,0
43009,5142554,0
43010,5142555,0
43011,5142556,0
43012,5142557,0
43013,5142558,0
43014,5142559,0
43015,5142560,0
43016,5142561,0
43017,5142562,0
43018,5142563,0
43019,5142564,0
43020,5142565,0
43021,5142566,0
43022,5142568,0
43023,5142569,0
43024,5142571,0
43025,5142572,0
43026,5142573,0
43027,5142574,0
43028,5142575,0
43029,5142576,0
43030,5142577,0
43031,5142578,0
43032,5142579,0
43033,5142580,0
43034,5142581,0
43035,5142582,0
43036,5142583,0
43037,5142584,0
43038,5142585,0
43039,5142586,0
43040,5142587,0
43041,5142588,0
43042,5142589,0
43043,5142590,0
43044,5142591,0
43045,5142592,0
43046,5142593,0
43047,5142594,0
43048,5142595,0
43049,5142596,0
43050,5142597,0
43051,5142599,0
43052,5142600,0
43053,5142601,0
43054,5142602,0
43055,5142605,0
43056,5142606,0
43057,5142608,0
43058,5142609,0
43059,5142610,0
43060,5142612,1
43061,5142614,1
43062,5142615,0
43063,5142616,0
43064,5142617,0
43065,5142618,0
43066,5142619,0
43067,5142620,0
43068,5142621,0
43069,5142622,0
43070,5142624,0
43071,5142625,0
43072,5142626,0
43073,5142627,0
43074,5142628,0
43075,5142629,0
43076,5142630,0
43077,5142632,0
43078,5142633,0
43079,5142634,1
43080,5142635,0
43081,5142636,0
43082,5142638,0
43083,5142639,0
43084,5142640,0
43085,5142641,0
43086,5142642,0
43087,5142644,0
43088,5142645,0
43089,5142646,0
43090,5142647,0
43091,5142648,0
43092,5142649,0
43093,5142651,0
43094,5142652,0
43095,5142653,1
43096,5142654,0
43097,5142655,1
43098,5142656,0
43099,5142657,0
43100,5142659,0
43101,5142660,0
43102,5142661,0
43103,5142662,0
43104,5142663,0
43105,5142664,0
43106,5142665,0
43107,5142666,0
43108,5142667,1
43109,5142668,0
43110,5142669,0
43111,5142670,0
43112,5142672,0
43113,5142673,0
43114,5142674,0
43115,5142675,0
43116,5142676,0
43117,5142677,0
43118,5142680,0
43119,5142681,0
43120,5142682,0
43121,5142683,0
43122,5142684,0
43123,5142685,0
43124,5142686,0
43125,5142687,0
43126,5142688,0
43127,5142689,0
43128,5142690,0
43129,5142691,1
43130,5142693,0
43131,5142694,0
43132,5142695,0
43133,5142696,0
43134,5142697,0
43135,5142698,0
43136,5142699,0
43137,5142700,0
43138,5142701,0
43139,5142702,0
43140,5142703,0
43141,5142704,0
43142,5142705,0
43143,5142706,0
43144,5142707,1
43145,5142708,0
43146,5142710,0
43147,5142711,0
43148,5142712,0
43149,5142713,0
43150,5142714,0
43151,5142718,0
43152,5142719,0
43153,5142720,0
43154,5142721,0
43155,5142723,0
43156,5142725,0
43157,5142726,0
43158,5142727,0
43159,5142730,0
43160,5142731,0
43161,5142732,0
43162,5142733,0
43163,5142734,1
43164,5142736,0
43165,5142737,0
43166,5142738,1
43167,5142740,1
43168,5142741,1
43169,5142743,0
43170,5142744,0
43171,5142745,0
43172,5142746,0
43173,5142747,0
43174,5142749,0
43175,5142750,0
43176,5142751,0
43177,5142752,0
43178,5142753,0
43179,5142754,0
43180,5142755,0
43181,5142756,0
43182,5142758,0
43183,5142760,0
43184,5142761,0
43185,5142763,1
43186,5142764,0
43187,5142765,0
43188,5142766,0
43189,5142767,0
43190,5142768,0
43191,5142769,1
43192,5142770,0
43193,5142771,0
43194,5142772,1
43195,5142773,0
43196,5142774,0
43197,5142775,0
43198,5142776,0
43199,5142777,0
43200,5142779,0
43201,5142780,0
43202,5142781,0
43203,5142782,0
43204,5142784,0
43205,5142787,0
43206,5142788,1
43207,5142789,0
43208,5142790,0
43209,5142791,0
43210,5142792,0
43211,5142793,0
43212,5142794,0
43213,5142795,0
43214,5142796,0
43215,5142798,0
43216,5142800,0
43217,5142801,0
43218,5142802,0
43219,5142803,0
43220,5142804,0
43221,5142805,0
43222,5142806,0
43223,5142807,0
43224,5142808,0
43225,5142809,0
43226,5142810,0
43227,5142811,0
43228,5142812,0
43229,5142813,0
43230,5142814,0
43231,5142815,0
43232,5142816,0
43233,5142817,0
43234,5142818,0
43235,5142819,0
43236,5142820,0
43237,5142821,1
43238,5142822,1
43239,5142823,1
43240,5142824,1
43241,5142825,1
43242,5142826,0
43243,5142827,0
43244,5142828,0
43245,5142829,0
43246,5142830,0
43247,5142831,0
43248,5142832,0
43249,5142836,0
43250,5142837,0
43251,5142838,0
43252,5142839,1
43253,5142840,1
43254,5142841,1
43255,5142842,1
43256,5142843,1
43257,5142845,0
43258,5142849,0
43259,5142852,0
43260,5142853,0
43261,5142858,0
43262,5142859,0
43263,5142860,0
43264,5142861,0
43265,5142862,0
43266,5142863,0
43267,5142864,0
43268,5142865,0
43269,5142866,0
43270,5142867,0
43271,5142868,0
43272,5142869,0
43273,5142870,0
43274,5142871,0
43275,5142872,0
43276,5142873,0
43277,5142874,1
43278,5142875,0
43279,5142876,0
43280,5142877,0
43281,5142878,0
43282,5142880,1
43283,5142881,1
43284,5142882,1
43285,5142883,0
43286,5142884,0
43287,5142885,0
43288,5142886,0
43289,5142887,0
43290,5142888,0
43291,5142889,0
43292,5142890,0
43293,5142891,0
43294,5142892,0
43295,5142893,0
43296,5142894,0
43297,5142895,0
43298,5142896,0
43299,5142897,0
43300,5142898,0
43301,5142899,0
43302,5142900,0
43303,5142901,0
43304,5142902,0
43305,5142903,0
43306,5142904,0
43307,5142905,1
43308,5142906,0
43309,5142907,0
43310,5142908,0
43311,5142909,0
43312,5142910,0
43313,5142911,0
43314,5142912,0
43315,5142913,0
43316,5142914,0
43317,5142915,0
43318,5142916,0
43319,5142917,0
43320,5142918,0
43321,5142919,0
43322,5142920,0
43323,5142921,0
43324,5142922,0
43325,5142923,0
43326,5142924,0
43327,5142925,0
43328,5142926,0
43329,5142927,0
43330,5142928,0
43331,5142929,1
43332,5142930,0
43333,5142931,0
43334,5142932,0
43335,5142933,0
43336,5142934,0
43337,5142935,0
43338,5142936,0
43339,5142937,0
43340,5142938,1
43341,5142939,0
43342,5142940,0
43343,5142941,0
43344,5142945,0
43345,5142946,0
43346,5142947,0
43347,5142948,0
43348,5142949,0
43349,5142950,0
43350,5142951,0
43351,5142952,0
43352,5142953,0
43353,5142954,1
43354,5142955,1
43355,5142956,1
43356,5142957,0
43357,5142958,0
43358,5142959,0
43359,5142960,0
43360,5142961,0
43361,5142962,0
43362,5142963,0
43363,5142964,1
43364,5142966,0
43365,5142968,1
43366,5142969,1
43367,5142971,1
43368,5142972,1
43369,5142973,1
43370,5142974,0
43371,5142975,0
43372,5142976,0
43373,5142977,0
43374,5142978,0
43375,5142979,0
43376,5142983,0
43377,5142984,0
43378,5142986,0
43379,5142987,1
43380,5142988,0
43381,5142989,0
43382,5142991,0
43383,5142993,0
43384,5142994,0
43385,5142995,1
43386,5142996,0
43387,5142997,0
43388,5142998,0
43389,5142999,0
43390,5143000,0
43391,5143003,0
43392,5143004,0
43393,5143005,0
43394,5143006,0
43395,5143007,0
43396,5143008,0
43397,5143009,1
43398,5143011,0
43399,5143013,0
43400,5143014,0
43401,5143015,0
43402,5143016,0
43403,5143017,0
43404,5143018,0
43405,5143019,0
43406,5143020,0
43407,5143022,0
43408,5143023,0
43409,5143024,0
43410,5143025,0
43411,5143027,0
43412,5143028,0
43413,5143029,0
43414,5143030,0
43415,5143031,0
43416,5143032,0
43417,5143033,0
43418,5143034,1
43419,5143035,1
43420,5143036,0
43421,5143038,1
43422,5143039,0
43423,5143040,0
43424,5143041,0
43425,5143042,0
43426,5143043,0
43427,5143045,0
43428,5143046,1
43429,5143047,0
43430,5143048,0
43431,5143049,0
43432,5143050,0
43433,5143051,0
43434,5143052,0
43435,5143053,0
43436,5143054,0
43437,5143055,0
43438,5143056,0
43439,5143057,0
43440,5143058,0
43441,5143059,0
43442,5143060,0
43443,5143061,0
43444,5143062,1
43445,5143063,1
43446,5143064,0
43447,5143065,0
43448,5143066,0
43449,5143067,0
43450,5143068,0
43451,5143069,0
43452,5143070,0
43453,5143071,0
43454,5143072,0
43455,5143073,0
43456,5143074,0
43457,5143075,0
43458,5143076,0
43459,5143077,0
43460,5143078,0
43461,5143079,0
43462,5143080,0
43463,5143081,0
43464,5143084,0
43465,5143085,0
43466,5143086,0
43467,5143088,1
43468,5143089,0
43469,5143090,0
43470,5143091,0
43471,5143092,0
43472,5143093,0
43473,5143094,0
43474,5143095,0
43475,5143096,0
43476,5143099,0
43477,5143100,0
43478,5143101,0
43479,5143102,0
43480,5143103,0
43481,5143105,0
43482,5143106,0
43483,5143107,0
43484,5143108,0
43485,5143109,0
43486,5143110,0
43487,5143111,0
43488,5143113,0
43489,5143114,0
43490,5143115,0
43491,5143116,0
43492,5143117,0
43493,5143118,0
43494,5143119,0
43495,5143120,0
43496,5143121,0
43497,5143122,0
43498,5143123,0
43499,5143124,0
43500,5143125,0
43501,5143126,0
43502,5143127,0
43503,5143128,0
43504,5143129,1
43505,5143132,0
43506,5143135,0
43507,5143136,0
43508,5143137,1
43509,5143138,1
43510,5143139,1
43511,5143140,0
43512,5143141,0
43513,5143144,0
43514,5143145,0
43515,5143146,1
43516,5143147,0
43517,5143148,0
43518,5143149,0
43519,5143152,0
43520,5143153,0
43521,5143154,0
43522,5143155,0
43523,5143156,0
43524,5143157,0
43525,5143158,0
43526,5143159,0
43527,5143160,0
43528,5143161,0
43529,5143162,0
43530,5143163,0
43531,5143164,1
43532,5143165,0
43533,5143166,0
43534,5143167,0
43535,5143168,0
43536,5143169,0
43537,5143172,0
43538,5143173,0
43539,5143174,0
43540,5143175,0
43541,5143176,0
43542,5143177,0
43543,5143179,1
43544,5143180,0
43545,5143181,0
43546,5143182,0
43547,5143183,0
43548,5143184,1
43549,5143185,1
43550,5143187,0
43551,5143188,0
43552,5143189,0
43553,5143190,0
43554,5143191,0
43555,5143194,0
43556,5143199,0
43557,5143200,0
43558,5143201,0
43559,5143202,0
43560,5143203,0
43561,5143204,0
43562,5143206,0
43563,5143207,0
43564,5143208,0
43565,5143210,0
43566,5143211,0
43567,5143212,0
43568,5143213,1
43569,5143214,0
43570,5143215,0
43571,5143216,0
43572,5143218,0
43573,5143219,0
43574,5143220,0
43575,5143222,0
43576,5143223,0
43577,5143224,0
43578,5143225,0
43579,5143226,0
43580,5143227,0
43581,5143228,0
43582,5143229,0
43583,5143230,0
43584,5143231,1
43585,5143232,0
43586,5143233,0
43587,5143234,0
43588,5143235,0
43589,5143236,0
43590,5143237,0
43591,5143238,0
43592,5143239,0
43593,5143240,0
43594,5143242,0
43595,5143243,0
43596,5143244,0
43597,5143245,0
43598,5143246,0
43599,5143247,1
43600,5143248,1
43601,5143249,1
43602,5143250,1
43603,5143251,1
43604,5143252,0
43605,5143253,0
43606,5143254,0
43607,5143255,0
43608,5143256,0
43609,5143259,0
43610,5143260,0
43611,5143261,0
43612,5143262,0
43613,5143264,0
43614,5143265,0
43615,5143266,0
43616,5143267,0
43617,5143268,0
43618,5143269,0
43619,5143270,0
43620,5143271,0
43621,5143272,0
43622,5143273,0
43623,5143274,0
43624,5143275,0
43625,5143276,0
43626,5143278,0
43627,5143279,0
43628,5143280,0
43629,5143281,0
43630,5143282,0
43631,5143283,0
43632,5143284,0
43633,5143285,0
43634,5143287,0
43635,5143292,0
43636,5143295,1
43637,5143296,0
43638,5143297,0
43639,5143298,0
43640,5143300,0
43641,5143303,0
43642,5143304,0
43643,5143305,0
43644,5143306,0
43645,5143307,0
43646,5143308,0
43647,5143309,0
43648,5143310,0
43649,5143311,0
43650,5143312,0
43651,5143313,0
43652,5143314,0
43653,5143315,0
43654,5143316,0
43655,5143317,0
43656,5143318,0
43657,5143319,0
43658,5143320,0
43659,5143321,0
43660,5143322,0
43661,5143323,1
43662,5143324,0
43663,5143325,0
43664,5143326,0
43665,5143327,0
43666,5143328,0
43667,5143329,0
43668,5143332,0
43669,5143333,0
43670,5143334,0
43671,5143335,0
43672,5143336,0
43673,5143339,0
43674,5143340,0
43675,5143341,1
43676,5143342,1
43677,5143343,0
43678,5143344,0
43679,5143345,0
43680,5143346,0
43681,5143347,0
43682,5143348,0
43683,5143350,0
43684,5143351,0
43685,5143352,0
43686,5143353,0
43687,5143354,0
43688,5143355,0
43689,5143356,0
43690,5143357,0
43691,5143358,0
43692,5143359,0
43693,5143360,0
43694,5143362,0
43695,5143363,0
43696,5143365,0
43697,5143370,1
43698,5143371,0
43699,5143374,1
43700,5143375,0
43701,5143376,0
43702,5143377,1
43703,5143378,0
43704,5143379,0
43705,5143380,0
43706,5143381,0
43707,5143382,0
43708,5143383,0
43709,5143385,0
43710,5143386,0
43711,5143388,0
43712,5143389,0
43713,5143390,0
43714,5143391,0
43715,5143392,0
43716,5143393,0
43717,5143394,0
43718,5143395,1
43719,5143396,0
43720,5143397,0
43721,5143398,0
43722,5143401,0
43723,5143402,0
43724,5143403,0
43725,5143404,0
43726,5143405,0
43727,5143406,0
43728,5143407,0
43729,5143408,0
43730,5143409,0
43731,5143410,0
43732,5143411,0
43733,5143412,0
43734,5143413,0
43735,5143414,0
43736,5143415,0
43737,5143416,0
43738,5143417,0
43739,5143418,0
43740,5143419,0
43741,5143420,0
43742,5143421,0
43743,5143422,0
43744,5143423,0
43745,5143424,0
43746,5143425,0
43747,5143426,1
43748,5143427,0
43749,5143428,0
43750,5143429,0
43751,5143430,0
43752,5143431,0
43753,5143434,0
43754,5143435,0
43755,5143436,0
43756,5143437,0
43757,5143438,0
43758,5143439,0
43759,5143440,0
43760,5143441,0
43761,5143442,0
43762,5143443,0
43763,5143444,0
43764,5143446,1
43765,5143447,0
43766,5143448,0
43767,5143449,0
43768,5143450,0
43769,5143451,1
43770,5143452,0
43771,5143453,0
43772,5143454,1
43773,5143455,1
43774,5143456,0
43775,5143457,1
43776,5143458,0
43777,5143459,0
43778,5143460,0
43779,5143461,0
43780,5143462,0
43781,5143463,0
43782,5143464,0
43783,5143465,0
43784,5143467,0
43785,5143470,0
43786,5143471,0
43787,5143472,0
43788,5143473,0
43789,5143474,0
43790,5143475,0
43791,5143476,0
43792,5143478,0
43793,5143479,0
43794,5143480,0
43795,5143481,0
43796,5143482,0
43797,5143483,1
43798,5143484,0
43799,5143485,0
43800,5143486,1
43801,5143487,0
43802,5143488,0
43803,5143489,0
43804,5143490,0
43805,5143492,0
43806,5143494,0
43807,5143495,0
43808,5143500,0
43809,5143502,0
43810,5143503,0
43811,5143504,0
43812,5143505,0
43813,5143508,0
43814,5143509,0
43815,5143510,0
43816,5143511,0
43817,5143512,0
43818,5143513,0
43819,5143514,0
43820,5143515,0
43821,5143516,0
43822,5143517,0
43823,5143519,0
43824,5143520,0
43825,5143521,0
43826,5143522,0
43827,5143523,0
43828,5143524,0
43829,5143525,0
43830,5143526,0
43831,5143531,0
43832,5143532,0
43833,5143533,0
43834,5143534,0
43835,5143535,0
43836,5143536,0
43837,5143537,0
43838,5143538,0
43839,5143539,0
43840,5143540,0
43841,5143544,0
43842,5143545,0
43843,5143546,0
43844,5143547,0
43845,5143548,0
43846,5143549,0
43847,5143551,0
43848,5143552,0
43849,5143553,0
43850,5143554,0
43851,5143555,0
43852,5143558,0
43853,5143560,0
43854,5143562,0
43855,5143563,0
43856,5143564,0
43857,5143565,0
43858,5143566,0
43859,5143569,0
43860,5143570,0
43861,5143571,0
43862,5143573,1
43863,5143574,1
43864,5143575,0
43865,5143576,1
43866,5143577,0
43867,5143578,1
43868,5143579,0
43869,5143580,1
43870,5143581,0
43871,5143582,1
43872,5143583,0
43873,5143584,1
43874,5143585,0
43875,5143587,0
43876,5143589,0
43877,5143590,0
43878,5143591,0
43879,5143592,0
43880,5143594,0
43881,5143595,0
43882,5143596,1
43883,5143597,1
43884,5143598,0
43885,5143600,0
43886,5143601,0
43887,5143602,1
43888,5143603,0
43889,5143604,1
43890,5143605,0
43891,5143606,0
43892,5143607,0
43893,5143608,0
43894,5143609,0
43895,5143610,1
43896,5143611,0
43897,5143612,0
43898,5143613,0
43899,5143614,0
43900,5143618,0
43901,5143619,0
43902,5143620,0
43903,5143621,1
43904,5143622,0
43905,5143623,1
43906,5143624,1
43907,5143625,0
43908,5143626,0
43909,5143628,0
43910,5143629,0
43911,5143630,0
43912,5143631,0
43913,5143632,0
43914,5143635,0
43915,5143636,0
